id,queries
ChIJNwCO_u01K4gRfMEtGDyUQu0,Looking for a cozy restaurant with friendly service and delightful picnic options on sunny days
ChIJNwCO_u01K4gRfMEtGDyUQu0,Seeking a place known for tasty doubles and flaky chicken pies for a casual bite
ChIJNwCO_u01K4gRfMEtGDyUQu0,Interested in trying a flavorful roasted mushroom empanada in a charming atmosphere
ChIJNwCO_u01K4gRfMEtGDyUQu0,Searching for a restaurant that offers authentic dishes and homemade hot sauces for added flavor
ChIJNwCO_u01K4gRfMEtGDyUQu0,Want a good spot for a quick coffee and snack with a tropical vibe in the city
ChIJQ0TXlzwzK4gRxOW6c_c28_g,Suggest a coffee shop with good customer service and quality food handling.
ChIJQ0TXlzwzK4gRxOW6c_c28_g,Find a place for breakfast sandwiches with reliable service.
ChIJQ0TXlzwzK4gRxOW6c_c28_g,Recommend a cafe that offers pastries without contamination issues.
ChIJQ0TXlzwzK4gRxOW6c_c28_g,Locate a chain known for proper order accuracy and staff etiquette.
ChIJQ0TXlzwzK4gRxOW6c_c28_g,Identify a coffee shop that avoids rude interactions and long wait times.
ChIJHaKig9s0K4gRWQ9zec1EUJo,Looking for a café that offers a variety of lunch options and a lively atmosphere for coffee chats.
ChIJHaKig9s0K4gRWQ9zec1EUJo,"Seeking a bakery with renowned cookies, particularly interested in unique flavors like walnut chocolate chip."
ChIJHaKig9s0K4gRWQ9zec1EUJo,"In search of a spot for weekend brunch that accommodates groups, even if the ambiance feels on the darker side."
ChIJHaKig9s0K4gRWQ9zec1EUJo,"Desiring a light meal option, specifically a Turkey Club Sandwich, but mindful of portion sizes and pricing."
ChIJHaKig9s0K4gRWQ9zec1EUJo,"Trying to find a café known for its rich espresso and lattes, despite mixed service reviews."
ChIJzyll3BozK4gRmY4HyhjlKLo,Searching for a cafe with a vibrant atmosphere and outdoor seating for brunch.
ChIJzyll3BozK4gRmY4HyhjlKLo,"Looking for a place to enjoy high-quality coffee, specifically Americano or oat cortado."
ChIJzyll3BozK4gRmY4HyhjlKLo,Seeking a cafe known for its delicious baked goods and cakes to pair with coffee.
ChIJzyll3BozK4gRmY4HyhjlKLo,Interested in a quiet cafe experience but willing to tolerate occasional outdoor music disruptions.
ChIJzyll3BozK4gRmY4HyhjlKLo,Finding a cafe with friendly staff that offers a welcoming vibe despite some service inconsistencies.
ChIJF0GhTcI0K4gRJQvhKBi3_Zc,Looking for a cozy spot for Tibetan cuisine with great service and unique offerings.
ChIJF0GhTcI0K4gRJQvhKBi3_Zc,Interested in trying deep-fried chili cajun momos and sweet and sour soup with chicken.
ChIJF0GhTcI0K4gRJQvhKBi3_Zc,Searching for a restaurant that offers a variety of flavorful Tibetan dishes.
ChIJF0GhTcI0K4gRJQvhKBi3_Zc,Looking for a welcoming atmosphere with personal touches from restaurant owners.
ChIJF0GhTcI0K4gRJQvhKBi3_Zc,"Seeking a bi-level eatery with smoothies, beer, and sangria options as well."
ChIJ9y-dotI0K4gRaEbGQDdJkVU,Find a cozy café for breakfast or brunch with a French countryside atmosphere.
ChIJ9y-dotI0K4gRaEbGQDdJkVU,Suggest a place with great avocado toast and breakfast sandwiches in Toronto.
ChIJ9y-dotI0K4gRaEbGQDdJkVU,Look for a café that serves lavender hot chocolate and pastries.
ChIJ9y-dotI0K4gRaEbGQDdJkVU,Recommend a café with friendly service and a pleasant patio for a snack.
ChIJ9y-dotI0K4gRaEbGQDdJkVU,Locate a café suitable for both casual visits and special events with communal tables.
ChIJL4i0pps0K4gR0V5ZGcjETFI,looking for a brunch spot with a spacious atmosphere and good coffee
ChIJL4i0pps0K4gR0V5ZGcjETFI,seeking a cafe with friendly service and ample seating for remote work
ChIJL4i0pps0K4gR0V5ZGcjETFI,interested in trying gourmet salads and sandwiches despite high prices
ChIJL4i0pps0K4gR0V5ZGcjETFI,wanting a place for casual meetings with a lively vibe and decent coffee
ChIJL4i0pps0K4gR0V5ZGcjETFI,searching for a restaurant that offers good coffee but beware of expensive food items
ChIJpUj35B01K4gRwiuM9mvnF6M,Looking for a cozy breakfast spot with outdoor seating and good grilled cheese.
ChIJpUj35B01K4gRwiuM9mvnF6M,Desiring a breakfast place known for Turkish coffee and a variety of breakfast plates.
ChIJpUj35B01K4gRwiuM9mvnF6M,Seeking a brunch restaurant that has experienced issues with service and portion sizes.
ChIJpUj35B01K4gRwiuM9mvnF6M,"Interested in a breakfast restaurant offering eggs and bagels, but with a review warning about eggshells and inadequate portions."
ChIJpUj35B01K4gRwiuM9mvnF6M,Want to find a cafe with a charming ambiance but has received mixed reviews on food quality and service.
ChIJU7qLnfw1K4gRTsY9BPi_K9s,Find a casual restaurant with traditional Chinese cuisine.
ChIJU7qLnfw1K4gRTsY9BPi_K9s,Recommend a place for delicious rice rolls and congee.
ChIJU7qLnfw1K4gRTsY9BPi_K9s,Looking for affordable Cantonese dishes in a laid-back setting.
ChIJU7qLnfw1K4gRTsY9BPi_K9s,Suggest a restaurant with notable fried noodles and milk tea.
ChIJU7qLnfw1K4gRTsY9BPi_K9s,Seek out a spot for breakfast or brunch with excellent service.
ChIJlf6RRck0K4gRuRdFhZ_xoOg,Looking for a relaxed Chinese restaurant with family-style dishes and a lively atmosphere.
ChIJlf6RRck0K4gRuRdFhZ_xoOg,Searching for a place to enjoy vegetarian crystal dumplings and ma la wings at happy hour.
ChIJlf6RRck0K4gRuRdFhZ_xoOg,Interested in a restaurant that serves flavorful garlic beef tenderloin and signature sweet and sour pork.
ChIJlf6RRck0K4gRuRdFhZ_xoOg,Seeking a recommendation for well-prepared xiao long bao and large pork siu mai.
ChIJlf6RRck0K4gRuRdFhZ_xoOg,Wanting to try cocktails made with Baijiu in a vibrant dining environment.
ChIJO6plLFw1K4gRDKhJwbpenrg,looking for authentic Chinese cuisine for a quick takeout near Spadina Station
ChIJO6plLFw1K4gRDKhJwbpenrg,want to try flavorful Shanghai Street noodles and juicy General Tso chicken
ChIJO6plLFw1K4gRDKhJwbpenrg,interested in spicy options and well-prepared tofu for vegetarians
ChIJO6plLFw1K4gRDKhJwbpenrg,seeking quick service with meals ready within 10 minutes during busy times
ChIJO6plLFw1K4gRDKhJwbpenrg,desiring a bright and clean atmosphere for a brief dining experience
ChIJszjccME0K4gRwQxyz_rw0tY,Looking for a late-night spot with a diverse menu of standard Chinese dishes.
ChIJszjccME0K4gRwQxyz_rw0tY,Seeking a place with generous portions and flavorful Chinese dishes like Sizzling Chili Chicken.
ChIJszjccME0K4gRwQxyz_rw0tY,Desiring a restaurant with a vibrant atmosphere and attentive service for dining in.
ChIJszjccME0K4gRwQxyz_rw0tY,Searching for reasonably priced Chinese food with a cash discount policy in Toronto.
ChIJszjccME0K4gRwQxyz_rw0tY,"Wanting to enjoy tasty fried rice and noodles in a clean dining environment, despite restroom complaints."
ChIJnTud38M0K4gRQyT_5zziC7U,Looking for cozy Asian cuisine with a late-night menu.
ChIJnTud38M0K4gRQyT_5zziC7U,Suggest eateries with notable spicy and sour soup dishes.
ChIJnTud38M0K4gRQyT_5zziC7U,Seeking affordable daily specials in a bustling environment.
ChIJnTud38M0K4gRQyT_5zziC7U,Finding a restaurant known for standout pork chop dishes.
ChIJnTud38M0K4gRQyT_5zziC7U,Need recommendations for inviting spots with attentive service.
ChIJxdcPkcM0K4gRtZB3BsjQutg,Looking for traditional Chinese cuisine in a relaxed setting suitable for families and tourists.
ChIJxdcPkcM0K4gRtZB3BsjQutg,Searching for standout dishes like vegetable fried rice and deep-fried shrimp with exceptional chili oil.
ChIJxdcPkcM0K4gRtZB3BsjQutg,Seeking a late-night dining option after a sports event with good quality food.
ChIJxdcPkcM0K4gRtZB3BsjQutg,"Interested in a restaurant with quick service, ideally with a 20-minute wait for food."
ChIJxdcPkcM0K4gRtZB3BsjQutg,Wanting a clean restaurant with cash-only payment option and accessible ATM.
ChIJdxTA6Ms0K4gRuA6W01i6NII,Looking for a cozy Chinese restaurant with kid-friendly options and a pleasant ambiance.
ChIJdxTA6Ms0K4gRuA6W01i6NII,"Seeking a spot that serves delicious pork belly and fried noodles, preferably with vegetarian choices."
ChIJdxTA6Ms0K4gRuA6W01i6NII,Interested in a Hakka cuisine eatery with generous portions and fresh ingredients but not overly sweet dishes.
ChIJdxTA6Ms0K4gRuA6W01i6NII,Desiring a hidden gem in Toronto that offers traditional Chinese fare alongside some critique on flavor balance.
ChIJdxTA6Ms0K4gRuA6W01i6NII,Searching for a restaurant with friendly service that has occasional hiccups but overall good food for take-out.
ChIJx8S3FCk1K4gRm4Jm4wL6xjY,Looking for a restaurant with spicy Sichuan dishes and bold flavors
ChIJx8S3FCk1K4gRm4Jm4wL6xjY,Searching for a place known for juicy fried chicken and crispy pork
ChIJx8S3FCk1K4gRm4Jm4wL6xjY,"Interested in a restaurant with a rich, spicy broth and water boiled fish"
ChIJx8S3FCk1K4gRm4Jm4wL6xjY,Seeking a restaurant with prompt and enthusiastic service in a pleasing interior
ChIJx8S3FCk1K4gRm4Jm4wL6xjY,Desiring generous portions of dandan noodles and tofu appetizers in a reasonable price range
ChIJqwg8BAA1K4gRGVOVcxx71Kw,Looking for budget-friendly Chinese fast food options in Toronto.
ChIJqwg8BAA1K4gRGVOVcxx71Kw,Interested in a casual dining location with soup dumplings and wonton soups.
ChIJqwg8BAA1K4gRGVOVcxx71Kw,Searching for a quick meal with fast service and short lines.
ChIJqwg8BAA1K4gRGVOVcxx71Kw,Desiring a takeout place specializing in dumplings and spicy sauces.
ChIJqwg8BAA1K4gRGVOVcxx71Kw,Wanting a no-tip dining experience with good value for dumplings.
ChIJXZbMhEXL1IkRBcCpIs8Jsu8,Looking for a cozy spot with generous portions of Chinese comfort food.
ChIJXZbMhEXL1IkRBcCpIs8Jsu8,Searching for recommendations on dumplings with a perfect crunch.
ChIJXZbMhEXL1IkRBcCpIs8Jsu8,Interested in dining at a place with hearty chicken and corn soup.
ChIJXZbMhEXL1IkRBcCpIs8Jsu8,Seeking out reviews about dim sum quality and consistency.
ChIJXZbMhEXL1IkRBcCpIs8Jsu8,Finding a restaurant in Cabbagetown known for large servings despite service issues.
ChIJubqxgMM0K4gRl3jKDyjrXoU,Seeking a casual dining experience with traditional Chinese seafood dishes.
ChIJubqxgMM0K4gRl3jKDyjrXoU,Looking for Cantonese-style meals that are great for families or groups.
ChIJubqxgMM0K4gRl3jKDyjrXoU,Interested in trying standout dishes like Deep Fried Chicken with Hot Pepper and BBQ pork.
ChIJubqxgMM0K4gRl3jKDyjrXoU,In search of a restaurant with generous portions and reasonable prices.
ChIJubqxgMM0K4gRl3jKDyjrXoU,Wanting to explore a diverse menu in a lively Chinatown atmosphere.
ChIJ0TaxecQ0K4gRH-0CI6K1WLc,cozy restaurant with generous portions and authentic flavors
ChIJ0TaxecQ0K4gRH-0CI6K1WLc,popular dishes like beef noodle soup and Chongqing noodles
ChIJ0TaxecQ0K4gRH-0CI6K1WLc,customizable noodle refile options based on spice tolerance
ChIJ0TaxecQ0K4gRH-0CI6K1WLc,friendly and attentive staff with an emphasis on cleanliness
ChIJ0TaxecQ0K4gRH-0CI6K1WLc,traditional Chinese noodle soup in a comfortable dining atmosphere
ChIJSVTFe8Q0K4gRyD76ECvp0dQ,Looking for an authentic Hong Kong dining experience with a calm atmosphere in Chinatown.
ChIJSVTFe8Q0K4gRyD76ECvp0dQ,Interested in trying daily specials and combo meals at a restaurant providing great lunch value.
ChIJSVTFe8Q0K4gRyD76ECvp0dQ,Searching for recommendations on impressive portion sizes and take-home food options.
ChIJSVTFe8Q0K4gRyD76ECvp0dQ,Seeking cozy diner vibes with attentive service and a menu featuring dishes like tomato pork chop on rice.
ChIJSVTFe8Q0K4gRyD76ECvp0dQ,"Desiring a restaurant that offers a variety of soups and sizzling hot plate meals, despite minor cleanliness issues."
ChIJtz1T3wk1K4gREBhPo9oGYOI,Looking for contemporary Chinese dining in Chinatown with breakfast dim sum options.
ChIJtz1T3wk1K4gREBhPo9oGYOI,Seeking a bright atmosphere for dinner with dishes like lobster with salted egg and sweet sour pork.
ChIJtz1T3wk1K4gREBhPo9oGYOI,Interested in a restaurant with attentive service and complimentary dessert soup after meals.
ChIJtz1T3wk1K4gREBhPo9oGYOI,"Desiring a place that serves Cantonese Chow Mein, though willing to overlook minor seasoning issues."
ChIJtz1T3wk1K4gREBhPo9oGYOI,Want to try solid Chinese fare with unique dishes like squid and egg yolk buns.
ChIJm31P4X8zK4gRNkReaQCEQ2A,Looking for a place for lunch or dinner with a variety of Cantonese and Chinese dishes.
ChIJm31P4X8zK4gRNkReaQCEQ2A,Interested in trying standout dishes like sweet and sour chicken and beef fried noodles.
ChIJm31P4X8zK4gRNkReaQCEQ2A,"Seeking a restaurant with fresh dumplings and robust flavors, including steamed and fried options."
ChIJm31P4X8zK4gRNkReaQCEQ2A,Desiring a charming retro vibe atmosphere with friendly and attentive service.
ChIJm31P4X8zK4gRNkReaQCEQ2A,Searching for high-quality food and a welcoming ambiance for a satisfying meal.
ChIJU_-jwcM1K4gRXYZ2l4UMjo0,Looking for a casual restaurant with Jiangnan-style Chinese dishes such as steamed buns and wontons.
ChIJU_-jwcM1K4gRXYZ2l4UMjo0,Desiring a spacious and well-lit atmosphere with attentive service for a dinner outing.
ChIJU_-jwcM1K4gRXYZ2l4UMjo0,"In search of a place known for authentic soup dumplings, especially pork and crab variety."
ChIJU_-jwcM1K4gRXYZ2l4UMjo0,Seeking a restaurant that offers well-balanced flavors in dishes like Wuxi short ribs and General Tso's chicken.
ChIJU_-jwcM1K4gRXYZ2l4UMjo0,Wanting to finish a meal with a unique dessert like ice jelly with brown sugar after a hearty dinner.
ChIJoe3SCro1K4gRiGmtEU4gd7U,family-friendly dining options with tasty dishes
ChIJoe3SCro1K4gRiGmtEU4gd7U,places to enjoy customizable Poke bowls
ChIJoe3SCro1K4gRiGmtEU4gd7U,restaurants with generous portion sizes and flavorful chicken
ChIJoe3SCro1K4gRiGmtEU4gd7U,elegant atmosphere for casual meals with friends
ChIJoe3SCro1K4gRiGmtEU4gd7U,accessible locations for halal dining experiences
ChIJzzVzE1DL1IkRfUVklBHFnEs,Looking for a cozy Cantonese restaurant with family-friendly atmosphere.
ChIJzzVzE1DL1IkRfUVklBHFnEs,Searching for a Chinese restaurant known for its hot chicken wings and ribs.
ChIJzzVzE1DL1IkRfUVklBHFnEs,Interested in a place that offers takeout with swift service and reasonable prices.
ChIJzzVzE1DL1IkRfUVklBHFnEs,Seeking a family-run dining spot with delicious Singapore style noodles.
ChIJzzVzE1DL1IkRfUVklBHFnEs,Want recommendations for a clean-tasting Chinese restaurant with welcoming staff.
ChIJe3QOl3c1K4gRFy1LjQ5L2X4,Looking for a restaurant with flavorful noodle dishes and rich flavors.
ChIJe3QOl3c1K4gRFy1LjQ5L2X4,Seeking a relaxed atmosphere for a solo meal with good service.
ChIJe3QOl3c1K4gRFy1LjQ5L2X4,"Interested in classic Chinese fare, particularly soups like beef noodle soup."
ChIJe3QOl3c1K4gRFy1LjQ5L2X4,Desiring options for a casual lunch with variety in noodle textures.
ChIJe3QOl3c1K4gRFy1LjQ5L2X4,Searching for delivery options for housemade noodles and skewers.
ChIJEYEhxMM0K4gR15Uvw6aIHec,Find a low-key Chinese restaurant near Kensington Market with flavorful noodle soups.
ChIJEYEhxMM0K4gR15Uvw6aIHec,Suggest a place known for generous lunch specials with take-home options.
ChIJEYEhxMM0K4gR15Uvw6aIHec,Look for a spot that offers create-your-own noodle soups with various toppings.
ChIJEYEhxMM0K4gR15Uvw6aIHec,Identify a restaurant with friendly staff and good brunch specials.
ChIJEYEhxMM0K4gR15Uvw6aIHec,Recommend a Chinese eatery with tasty appetizers like fried chicken bites.
ChIJZZpWSbg1K4gRSxIEN9mrN4Q,Looking for a Chinese restaurant with a vibrant atmosphere and attentive service
ChIJZZpWSbg1K4gRSxIEN9mrN4Q,Suggest a place with standout dishes like squid and king stir fry
ChIJZZpWSbg1K4gRSxIEN9mrN4Q,I want to try twice-cooked pork and exceptional French toast
ChIJZZpWSbg1K4gRSxIEN9mrN4Q,Find a restaurant known for spicy mapo tofu and sweet orange chicken
ChIJZZpWSbg1K4gRSxIEN9mrN4Q,Searching for a lively spot in Kensington with a good food experience despite higher prices
ChIJGURRlsM0K4gRvjF3bakHYNM,Looking for a cozy Chinese restaurant with excellent fried and steamed dumplings.
ChIJGURRlsM0K4gRvjF3bakHYNM,Seeking a casual dining spot offering hand-made dumplings and flavorful chili sauce.
ChIJGURRlsM0K4gRvjF3bakHYNM,"Desiring a place with a wide-ranging menu, including mushroom fried noodles and hot and sour soup."
ChIJGURRlsM0K4gRvjF3bakHYNM,Want recommendations for sharing large portion sizes suitable for group dining.
ChIJGURRlsM0K4gRvjF3bakHYNM,In need of a quick-service eatery along Kensington that accepts cash only.
ChIJfa0lIVI1K4gRFkcY0Jtr4Wg,Looking for a modern restaurant that specializes in dumplings and buns for breakfast or dinner.
ChIJfa0lIVI1K4gRFkcY0Jtr4Wg,"Seeking recommended dumplings, particularly the highly praised soup dumplings and the pan-fried variety."
ChIJfa0lIVI1K4gRFkcY0Jtr4Wg,Interested in a flavorful cauliflower dish and diverse options like scrambled eggs with shrimp.
ChIJfa0lIVI1K4gRFkcY0Jtr4Wg,"Finding a place with attentive service and a clean, bright atmosphere despite some mixed reviews."
ChIJfa0lIVI1K4gRFkcY0Jtr4Wg,"Searching for a restaurant that offers both high-quality dishes and a loyal following, even with occasional disappointments."
ChIJFfaWQ8Q0K4gRtz0UQxrBPSw,Looking for a Chinese restaurant with excellent hot and sour soup and handmade fried dumplings.
ChIJFfaWQ8Q0K4gRtz0UQxrBPSw,Seeking a place that offers a dine-in experience with traditional Chinese dishes that are fresh and flavorful.
ChIJFfaWQ8Q0K4gRtz0UQxrBPSw,"In need of a Chinese restaurant that specializes in takeout, but has consistent food quality and good customer service."
ChIJFfaWQ8Q0K4gRtz0UQxrBPSw,Requesting recommendations for a Chinese restaurant with great roast duck but avoiding spots with soggy vegetables and strange sauces.
ChIJFfaWQ8Q0K4gRtz0UQxrBPSw,"Hoping to find a Chinese restaurant with a focus on dish quality, preferably one that does not serve overly oily dumplings."
ChIJgYe5ifw1K4gRHVpKsd-cZLY,Cozy Yunnan-style restaurant in Chinatown with rice noodle soups
ChIJgYe5ifw1K4gRHVpKsd-cZLY,Flavorful broths like crossing bridge and Szechwan pepper fish noodle soups
ChIJgYe5ifw1K4gRHVpKsd-cZLY,Vegan options including tomato basil and assorted mushroom soups
ChIJgYe5ifw1K4gRHVpKsd-cZLY,Standout shredded potato appetizer and friendly service
ChIJgYe5ifw1K4gRHVpKsd-cZLY,Unique variety of dishes with reasonable prices and enjoyable ambiance
